location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,population,cases_per_million,death_rate
Brazil,2020-01-05,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-06,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-07,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-08,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-09,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-10,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-11,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-12,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-13,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-14,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-15,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-16,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-17,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-18,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-19,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-20,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-21,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-22,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-23,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-24,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-25,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-26,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-27,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-28,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-29,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-30,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-01-31,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-01,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-02,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-03,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-04,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-05,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-06,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-07,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-08,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-09,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-10,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-11,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-12,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-13,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-14,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-15,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-16,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-17,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-18,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-19,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-20,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-21,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-22,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-23,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-24,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-25,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-26,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-27,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-28,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-02-29,0.0,0.0,0.0,0.0,,215313504,0.0,
Brazil,2020-03-01,1.0,1.0,0.0,0.0,,215313504,0.0,0.0
Brazil,2020-03-02,1.0,0.0,0.0,0.0,,215313504,0.0,0.0
Brazil,2020-03-03,1.0,0.0,0.0,0.0,,215313504,0.0,0.0
Brazil,2020-03-04,1.0,0.0,0.0,0.0,,215313504,0.0,0.0
Brazil,2020-03-05,1.0,0.0,0.0,0.0,,215313504,0.0,0.0
Brazil,2020-03-06,1.0,0.0,0.0,0.0,,215313504,0.0,0.0
Brazil,2020-03-07,1.0,0.0,0.0,0.0,,215313504,0.0,0.0
Brazil,2020-03-08,13.0,12.0,0.0,0.0,,215313504,0.06,0.0
Brazil,2020-03-09,13.0,0.0,0.0,0.0,,215313504,0.06,0.0
Brazil,2020-03-10,13.0,0.0,0.0,0.0,,215313504,0.06,0.0
Brazil,2020-03-11,13.0,0.0,0.0,0.0,,215313504,0.06,0.0
Brazil,2020-03-12,13.0,0.0,0.0,0.0,,215313504,0.06,0.0
Brazil,2020-03-13,13.0,0.0,0.0,0.0,,215313504,0.06,0.0
Brazil,2020-03-14,13.0,0.0,0.0,0.0,,215313504,0.06,0.0
Brazil,2020-03-15,84.0,71.0,0.0,0.0,,215313504,0.39,0.0
Brazil,2020-03-16,84.0,0.0,0.0,0.0,,215313504,0.39,0.0
Brazil,2020-03-17,84.0,0.0,0.0,0.0,,215313504,0.39,0.0
Brazil,2020-03-18,84.0,0.0,0.0,0.0,,215313504,0.39,0.0
Brazil,2020-03-19,84.0,0.0,0.0,0.0,,215313504,0.39,0.0
Brazil,2020-03-20,84.0,0.0,0.0,0.0,,215313504,0.39,0.0
Brazil,2020-03-21,84.0,0.0,0.0,0.0,,215313504,0.39,0.0
Brazil,2020-03-22,904.0,820.0,11.0,11.0,,215313504,4.2,1.217
Brazil,2020-03-23,904.0,0.0,11.0,0.0,,215313504,4.2,1.217
Brazil,2020-03-24,904.0,0.0,11.0,0.0,,215313504,4.2,1.217
Brazil,2020-03-25,904.0,0.0,11.0,0.0,,215313504,4.2,1.217
Brazil,2020-03-26,904.0,0.0,11.0,0.0,,215313504,4.2,1.217
Brazil,2020-03-27,904.0,0.0,11.0,0.0,,215313504,4.2,1.217
Brazil,2020-03-28,904.0,0.0,11.0,0.0,,215313504,4.2,1.217
Brazil,2020-03-29,3417.0,2513.0,92.0,81.0,,215313504,15.87,2.692
Brazil,2020-03-30,3417.0,0.0,92.0,0.0,,215313504,15.87,2.692
Brazil,2020-03-31,3417.0,0.0,92.0,0.0,,215313504,15.87,2.692
Brazil,2020-04-01,3417.0,0.0,92.0,0.0,,215313504,15.87,2.692
Brazil,2020-04-02,3417.0,0.0,92.0,0.0,,215313504,15.87,2.692
Brazil,2020-04-03,3417.0,0.0,92.0,0.0,,215313504,15.87,2.692
Brazil,2020-04-04,3417.0,0.0,92.0,0.0,,215313504,15.87,2.692
Brazil,2020-04-05,9056.0,5639.0,359.0,267.0,,215313504,42.06,3.964
Brazil,2020-04-06,9056.0,0.0,359.0,0.0,,215313504,42.06,3.964
Brazil,2020-04-07,9056.0,0.0,359.0,0.0,,215313504,42.06,3.964
Brazil,2020-04-08,9056.0,0.0,359.0,0.0,,215313504,42.06,3.964
Brazil,2020-04-09,9056.0,0.0,359.0,0.0,,215313504,42.06,3.964
Brazil,2020-04-10,9056.0,0.0,359.0,0.0,,215313504,42.06,3.964
Brazil,2020-04-11,9056.0,0.0,359.0,0.0,,215313504,42.06,3.964
Brazil,2020-04-12,19638.0,10582.0,1056.0,697.0,,215313504,91.21,5.377
Brazil,2020-04-13,19638.0,0.0,1056.0,0.0,,215313504,91.21,5.377
Brazil,2020-04-14,19638.0,0.0,1056.0,0.0,,215313504,91.21,5.377
Brazil,2020-04-15,19638.0,0.0,1056.0,0.0,,215313504,91.21,5.377
Brazil,2020-04-16,19638.0,0.0,1056.0,0.0,,215313504,91.21,5.377
Brazil,2020-04-17,19638.0,0.0,1056.0,0.0,,215313504,91.21,5.377
Brazil,2020-04-18,19638.0,0.0,1056.0,0.0,,215313504,91.21,5.377
Brazil,2020-04-19,33682.0,14044.0,2141.0,1085.0,,215313504,156.43,6.357
Brazil,2020-04-20,33682.0,0.0,2141.0,0.0,,215313504,156.43,6.357
Brazil,2020-04-21,33682.0,0.0,2141.0,0.0,,215313504,156.43,6.357
Brazil,2020-04-22,33682.0,0.0,2141.0,0.0,,215313504,156.43,6.357
Brazil,2020-04-23,33682.0,0.0,2141.0,0.0,,215313504,156.43,6.357
Brazil,2020-04-24,33682.0,0.0,2141.0,0.0,,215313504,156.43,6.357
Brazil,2020-04-25,33682.0,0.0,2141.0,0.0,,215313504,156.43,6.357
Brazil,2020-04-26,52995.0,19313.0,3670.0,1529.0,,215313504,246.13,6.925
Brazil,2020-04-27,52995.0,0.0,3670.0,0.0,,215313504,246.13,6.925
Brazil,2020-04-28,52995.0,0.0,3670.0,0.0,,215313504,246.13,6.925
Brazil,2020-04-29,52995.0,0.0,3670.0,0.0,,215313504,246.13,6.925
Brazil,2020-04-30,52995.0,0.0,3670.0,0.0,,215313504,246.13,6.925
Brazil,2020-05-01,52995.0,0.0,3670.0,0.0,,215313504,246.13,6.925
Brazil,2020-05-02,52995.0,0.0,3670.0,0.0,,215313504,246.13,6.925
Brazil,2020-05-03,91589.0,38594.0,6329.0,2659.0,,215313504,425.38,6.91
Brazil,2020-05-04,91589.0,0.0,6329.0,0.0,,215313504,425.38,6.91
Brazil,2020-05-05,91589.0,0.0,6329.0,0.0,,215313504,425.38,6.91
Brazil,2020-05-06,91589.0,0.0,6329.0,0.0,,215313504,425.38,6.91
Brazil,2020-05-07,91589.0,0.0,6329.0,0.0,,215313504,425.38,6.91
Brazil,2020-05-08,91589.0,0.0,6329.0,0.0,,215313504,425.38,6.91
Brazil,2020-05-09,91589.0,0.0,6329.0,0.0,,215313504,425.38,6.91
Brazil,2020-05-10,145328.0,53739.0,9897.0,3568.0,,215313504,674.96,6.81
Brazil,2020-05-11,145328.0,0.0,9897.0,0.0,,215313504,674.96,6.81
Brazil,2020-05-12,145328.0,0.0,9897.0,0.0,,215313504,674.96,6.81
Brazil,2020-05-13,145328.0,0.0,9897.0,0.0,,215313504,674.96,6.81
Brazil,2020-05-14,145328.0,0.0,9897.0,0.0,,215313504,674.96,6.81
Brazil,2020-05-15,145328.0,0.0,9897.0,0.0,,215313504,674.96,6.81
Brazil,2020-05-16,145328.0,0.0,9897.0,0.0,,215313504,674.96,6.81
Brazil,2020-05-17,218223.0,72895.0,14817.0,4920.0,,215313504,1013.51,6.79
Brazil,2020-05-18,218223.0,0.0,14817.0,0.0,,215313504,1013.51,6.79
Brazil,2020-05-19,218223.0,0.0,14817.0,0.0,,215313504,1013.51,6.79
Brazil,2020-05-20,218223.0,0.0,14817.0,0.0,,215313504,1013.51,6.79
Brazil,2020-05-21,218223.0,0.0,14817.0,0.0,,215313504,1013.51,6.79
Brazil,2020-05-22,218223.0,0.0,14817.0,0.0,,215313504,1013.51,6.79
Brazil,2020-05-23,218223.0,0.0,14817.0,0.0,,215313504,1013.51,6.79
Brazil,2020-05-24,330890.0,112667.0,21048.0,6231.0,,215313504,1536.78,6.361
Brazil,2020-05-25,330890.0,0.0,21048.0,0.0,,215313504,1536.78,6.361
Brazil,2020-05-26,330890.0,0.0,21048.0,0.0,,215313504,1536.78,6.361
Brazil,2020-05-27,330890.0,0.0,21048.0,0.0,,215313504,1536.78,6.361
Brazil,2020-05-28,330890.0,0.0,21048.0,0.0,,215313504,1536.78,6.361
Brazil,2020-05-29,330890.0,0.0,21048.0,0.0,,215313504,1536.78,6.361
Brazil,2020-05-30,330890.0,0.0,21048.0,0.0,,215313504,1536.78,6.361
Brazil,2020-05-31,465166.0,134276.0,27878.0,6830.0,,215313504,2160.41,5.993
Brazil,2020-06-01,465166.0,0.0,27878.0,0.0,,215313504,2160.41,5.993
Brazil,2020-06-02,465166.0,0.0,27878.0,0.0,,215313504,2160.41,5.993
Brazil,2020-06-03,465166.0,0.0,27878.0,0.0,,215313504,2160.41,5.993
Brazil,2020-06-04,465166.0,0.0,27878.0,0.0,,215313504,2160.41,5.993
Brazil,2020-06-05,465166.0,0.0,27878.0,0.0,,215313504,2160.41,5.993
Brazil,2020-06-06,465166.0,0.0,27878.0,0.0,,215313504,2160.41,5.993
Brazil,2020-06-07,645771.0,180605.0,35026.0,7148.0,,215313504,2999.21,5.424
Brazil,2020-06-08,645771.0,0.0,35026.0,0.0,,215313504,2999.21,5.424
Brazil,2020-06-09,645771.0,0.0,35026.0,0.0,,215313504,2999.21,5.424
Brazil,2020-06-10,645771.0,0.0,35026.0,0.0,,215313504,2999.21,5.424
Brazil,2020-06-11,645771.0,0.0,35026.0,0.0,,215313504,2999.21,5.424
Brazil,2020-06-12,645771.0,0.0,35026.0,0.0,,215313504,2999.21,5.424
Brazil,2020-06-13,645771.0,0.0,35026.0,0.0,,215313504,2999.21,5.424
Brazil,2020-06-14,828810.0,183039.0,41828.0,6802.0,,215313504,3849.32,5.047
Brazil,2020-06-15,828810.0,0.0,41828.0,0.0,,215313504,3849.32,5.047
Brazil,2020-06-16,828810.0,0.0,41828.0,0.0,,215313504,3849.32,5.047
Brazil,2020-06-17,828810.0,0.0,41828.0,0.0,,215313504,3849.32,5.047
Brazil,2020-06-18,828810.0,0.0,41828.0,0.0,,215313504,3849.32,5.047
Brazil,2020-06-19,828810.0,0.0,41828.0,0.0,,215313504,3849.32,5.047
Brazil,2020-06-20,828810.0,0.0,41828.0,0.0,,215313504,3849.32,5.047
Brazil,2020-06-21,1032913.0,204103.0,48954.0,7126.0,,215313504,4797.25,4.739
Brazil,2020-06-22,1032913.0,0.0,48954.0,0.0,,215313504,4797.25,4.739
Brazil,2020-06-23,1032913.0,0.0,48954.0,0.0,,215313504,4797.25,4.739
Brazil,2020-06-24,1032913.0,0.0,48954.0,0.0,,215313504,4797.25,4.739
Brazil,2020-06-25,1032913.0,0.0,48954.0,0.0,,215313504,4797.25,4.739
Brazil,2020-06-26,1032913.0,0.0,48954.0,0.0,,215313504,4797.25,4.739
Brazil,2020-06-27,1032913.0,0.0,48954.0,0.0,,215313504,4797.25,4.739
Brazil,2020-06-28,1274974.0,242061.0,55961.0,7007.0,,215313504,5921.48,4.389
Brazil,2020-06-29,1274974.0,0.0,55961.0,0.0,,215313504,5921.48,4.389
Brazil,2020-06-30,1274974.0,0.0,55961.0,0.0,,215313504,5921.48,4.389
Brazil,2020-07-01,1274974.0,0.0,55961.0,0.0,,215313504,5921.48,4.389
Brazil,2020-07-02,1274974.0,0.0,55961.0,0.0,,215313504,5921.48,4.389
Brazil,2020-07-03,1274974.0,0.0,55961.0,0.0,,215313504,5921.48,4.389
Brazil,2020-07-04,1274974.0,0.0,55961.0,0.0,,215313504,5921.48,4.389
Brazil,2020-07-05,1539081.0,264107.0,63174.0,7213.0,,215313504,7148.09,4.105
Brazil,2020-07-06,1539081.0,0.0,63174.0,0.0,,215313504,7148.09,4.105
Brazil,2020-07-07,1539081.0,0.0,63174.0,0.0,,215313504,7148.09,4.105
Brazil,2020-07-08,1539081.0,0.0,63174.0,0.0,,215313504,7148.09,4.105
Brazil,2020-07-09,1539081.0,0.0,63174.0,0.0,,215313504,7148.09,4.105
Brazil,2020-07-10,1539081.0,0.0,63174.0,0.0,,215313504,7148.09,4.105
Brazil,2020-07-11,1539081.0,0.0,63174.0,0.0,,215313504,7148.09,4.105
Brazil,2020-07-12,1800827.0,261746.0,70398.0,7224.0,,215313504,8363.74,3.909
Brazil,2020-07-13,1800827.0,0.0,70398.0,0.0,,215313504,8363.74,3.909
Brazil,2020-07-14,1800827.0,0.0,70398.0,0.0,,215313504,8363.74,3.909
Brazil,2020-07-15,1800827.0,0.0,70398.0,0.0,,215313504,8363.74,3.909
Brazil,2020-07-16,1800827.0,0.0,70398.0,0.0,,215313504,8363.74,3.909
Brazil,2020-07-17,1800827.0,0.0,70398.0,0.0,,215313504,8363.74,3.909
Brazil,2020-07-18,1800827.0,0.0,70398.0,0.0,,215313504,8363.74,3.909
Brazil,2020-07-19,2046328.0,245501.0,77851.0,7453.0,,215313504,9503.95,3.804
Brazil,2020-07-20,2046328.0,0.0,77851.0,0.0,,215313504,9503.95,3.804
Brazil,2020-07-21,2046328.0,0.0,77851.0,0.0,,215313504,9503.95,3.804
Brazil,2020-07-22,2046328.0,0.0,77851.0,0.0,,215313504,9503.95,3.804
Brazil,2020-07-23,2046328.0,0.0,77851.0,0.0,,215313504,9503.95,3.804
Brazil,2020-07-24,2046328.0,0.0,77851.0,0.0,,215313504,9503.95,3.804
Brazil,2020-07-25,2046328.0,0.0,77851.0,0.0,,215313504,9503.95,3.804
Brazil,2020-07-26,2343366.0,297038.0,85238.0,7387.0,,215313504,10883.51,3.637
Brazil,2020-07-27,2343366.0,0.0,85238.0,0.0,,215313504,10883.51,3.637
Brazil,2020-07-28,2343366.0,0.0,85238.0,0.0,,215313504,10883.51,3.637
Brazil,2020-07-29,2343366.0,0.0,85238.0,0.0,,215313504,10883.51,3.637
Brazil,2020-07-30,2343366.0,0.0,85238.0,0.0,,215313504,10883.51,3.637
Brazil,2020-07-31,2343366.0,0.0,85238.0,0.0,,215313504,10883.51,3.637
Brazil,2020-08-01,2343366.0,0.0,85238.0,0.0,,215313504,10883.51,3.637
Brazil,2020-08-02,2662485.0,319119.0,92475.0,7237.0,,215313504,12365.62,3.473
Brazil,2020-08-03,2662485.0,0.0,92475.0,0.0,,215313504,12365.62,3.473
Brazil,2020-08-04,2662485.0,0.0,92475.0,0.0,,215313504,12365.62,3.473
Brazil,2020-08-05,2662485.0,0.0,92475.0,0.0,,215313504,12365.62,3.473
Brazil,2020-08-06,2662485.0,0.0,92475.0,0.0,,215313504,12365.62,3.473
Brazil,2020-08-07,2662485.0,0.0,92475.0,0.0,,215313504,12365.62,3.473
Brazil,2020-08-08,2662485.0,0.0,92475.0,0.0,,215313504,12365.62,3.473
Brazil,2020-08-09,2962442.0,299957.0,99572.0,7097.0,,215313504,13758.74,3.361
Brazil,2020-08-10,2962442.0,0.0,99572.0,0.0,,215313504,13758.74,3.361
Brazil,2020-08-11,2962442.0,0.0,99572.0,0.0,,215313504,13758.74,3.361
Brazil,2020-08-12,2962442.0,0.0,99572.0,0.0,,215313504,13758.74,3.361
Brazil,2020-08-13,2962442.0,0.0,99572.0,0.0,,215313504,13758.74,3.361
Brazil,2020-08-14,2962442.0,0.0,99572.0,0.0,,215313504,13758.74,3.361
Brazil,2020-08-15,2962442.0,0.0,99572.0,0.0,,215313504,13758.74,3.361
Brazil,2020-08-16,3275520.0,313078.0,106523.0,6951.0,,215313504,15212.79,3.252
Brazil,2020-08-17,3275520.0,0.0,106523.0,0.0,,215313504,15212.79,3.252
Brazil,2020-08-18,3275520.0,0.0,106523.0,0.0,,215313504,15212.79,3.252
Brazil,2020-08-19,3275520.0,0.0,106523.0,0.0,,215313504,15212.79,3.252
Brazil,2020-08-20,3275520.0,0.0,106523.0,0.0,,215313504,15212.79,3.252
Brazil,2020-08-21,3275520.0,0.0,106523.0,0.0,,215313504,15212.79,3.252
Brazil,2020-08-22,3275520.0,0.0,106523.0,0.0,,215313504,15212.79,3.252
Brazil,2020-08-23,3532330.0,256810.0,113358.0,6835.0,,215313504,16405.52,3.209
Brazil,2020-08-24,3532330.0,0.0,113358.0,0.0,,215313504,16405.52,3.209
Brazil,2020-08-25,3532330.0,0.0,113358.0,0.0,,215313504,16405.52,3.209
Brazil,2020-08-26,3532330.0,0.0,113358.0,0.0,,215313504,16405.52,3.209
Brazil,2020-08-27,3532330.0,0.0,113358.0,0.0,,215313504,16405.52,3.209
Brazil,2020-08-28,3532330.0,0.0,113358.0,0.0,,215313504,16405.52,3.209
Brazil,2020-08-29,3532330.0,0.0,113358.0,0.0,,215313504,16405.52,3.209
Brazil,2020-08-30,3804803.0,272473.0,119504.0,6146.0,,215313504,17670.99,3.141
Brazil,2020-08-31,3804803.0,0.0,119504.0,0.0,,215313504,17670.99,3.141
Brazil,2020-09-01,3804803.0,0.0,119504.0,0.0,,215313504,17670.99,3.141
Brazil,2020-09-02,3804803.0,0.0,119504.0,0.0,,215313504,17670.99,3.141
Brazil,2020-09-03,3804803.0,0.0,119504.0,0.0,,215313504,17670.99,3.141
Brazil,2020-09-04,3804803.0,0.0,119504.0,0.0,,215313504,17670.99,3.141
Brazil,2020-09-05,3804803.0,0.0,119504.0,0.0,,215313504,17670.99,3.141
Brazil,2020-09-06,4092832.0,288029.0,125521.0,6017.0,,215313504,19008.71,3.067
Brazil,2020-09-07,4092832.0,0.0,125521.0,0.0,,215313504,19008.71,3.067
Brazil,2020-09-08,4092832.0,0.0,125521.0,0.0,,215313504,19008.71,3.067
Brazil,2020-09-09,4092832.0,0.0,125521.0,0.0,,215313504,19008.71,3.067
Brazil,2020-09-10,4092832.0,0.0,125521.0,0.0,,215313504,19008.71,3.067
Brazil,2020-09-11,4092832.0,0.0,125521.0,0.0,,215313504,19008.71,3.067
Brazil,2020-09-12,4092832.0,0.0,125521.0,0.0,,215313504,19008.71,3.067
Brazil,2020-09-13,4282164.0,189332.0,130396.0,4875.0,,215313504,19888.04,3.045
Brazil,2020-09-14,4282164.0,0.0,130396.0,0.0,,215313504,19888.04,3.045
Brazil,2020-09-15,4282164.0,0.0,130396.0,0.0,,215313504,19888.04,3.045
Brazil,2020-09-16,4282164.0,0.0,130396.0,0.0,,215313504,19888.04,3.045
Brazil,2020-09-17,4282164.0,0.0,130396.0,0.0,,215313504,19888.04,3.045
Brazil,2020-09-18,4282164.0,0.0,130396.0,0.0,,215313504,19888.04,3.045
Brazil,2020-09-19,4282164.0,0.0,130396.0,0.0,,215313504,19888.04,3.045
Brazil,2020-09-20,4495183.0,213019.0,135793.0,5397.0,,215313504,20877.39,3.021
Brazil,2020-09-21,4495183.0,0.0,135793.0,0.0,,215313504,20877.39,3.021
Brazil,2020-09-22,4495183.0,0.0,135793.0,0.0,,215313504,20877.39,3.021
Brazil,2020-09-23,4495183.0,0.0,135793.0,0.0,,215313504,20877.39,3.021
Brazil,2020-09-24,4495183.0,0.0,135793.0,0.0,,215313504,20877.39,3.021
Brazil,2020-09-25,4495183.0,0.0,135793.0,0.0,,215313504,20877.39,3.021
Brazil,2020-09-26,4495183.0,0.0,135793.0,0.0,,215313504,20877.39,3.021
Brazil,2020-09-27,4689613.0,194430.0,140537.0,4744.0,,215313504,21780.39,2.997
Brazil,2020-09-28,4689613.0,0.0,140537.0,0.0,,215313504,21780.39,2.997
Brazil,2020-09-29,4689613.0,0.0,140537.0,0.0,,215313504,21780.39,2.997
Brazil,2020-09-30,4689613.0,0.0,140537.0,0.0,,215313504,21780.39,2.997
Brazil,2020-10-01,4689613.0,0.0,140537.0,0.0,,215313504,21780.39,2.997
Brazil,2020-10-02,4689613.0,0.0,140537.0,0.0,,215313504,21780.39,2.997
Brazil,2020-10-03,4689613.0,0.0,140537.0,0.0,,215313504,21780.39,2.997
Brazil,2020-10-04,4880523.0,190910.0,145388.0,4851.0,,215313504,22667.05,2.979
Brazil,2020-10-05,4880523.0,0.0,145388.0,0.0,,215313504,22667.05,2.979
Brazil,2020-10-06,4880523.0,0.0,145388.0,0.0,,215313504,22667.05,2.979
Brazil,2020-10-07,4880523.0,0.0,145388.0,0.0,,215313504,22667.05,2.979
Brazil,2020-10-08,4880523.0,0.0,145388.0,0.0,,215313504,22667.05,2.979
Brazil,2020-10-09,4880523.0,0.0,145388.0,0.0,,215313504,22667.05,2.979
Brazil,2020-10-10,4880523.0,0.0,145388.0,0.0,,215313504,22667.05,2.979
Brazil,2020-10-11,5055888.0,175365.0,149639.0,4251.0,,215313504,23481.52,2.96
Brazil,2020-10-12,5055888.0,0.0,149639.0,0.0,,215313504,23481.52,2.96
Brazil,2020-10-13,5055888.0,0.0,149639.0,0.0,,215313504,23481.52,2.96
Brazil,2020-10-14,5055888.0,0.0,149639.0,0.0,,215313504,23481.52,2.96
Brazil,2020-10-15,5055888.0,0.0,149639.0,0.0,,215313504,23481.52,2.96
Brazil,2020-10-16,5055888.0,0.0,149639.0,0.0,,215313504,23481.52,2.96
Brazil,2020-10-17,5055888.0,0.0,149639.0,0.0,,215313504,23481.52,2.96
Brazil,2020-10-18,5200300.0,144412.0,153214.0,3575.0,,215313504,24152.22,2.946
Brazil,2020-10-19,5200300.0,0.0,153214.0,0.0,,215313504,24152.22,2.946
Brazil,2020-10-20,5200300.0,0.0,153214.0,0.0,,215313504,24152.22,2.946
Brazil,2020-10-21,5200300.0,0.0,153214.0,0.0,,215313504,24152.22,2.946
Brazil,2020-10-22,5200300.0,0.0,153214.0,0.0,,215313504,24152.22,2.946
Brazil,2020-10-23,5200300.0,0.0,153214.0,0.0,,215313504,24152.22,2.946
Brazil,2020-10-24,5200300.0,0.0,153214.0,0.0,,215313504,24152.22,2.946
Brazil,2020-10-25,5353656.0,153356.0,156471.0,3257.0,,215313504,24864.47,2.923
Brazil,2020-10-26,5353656.0,0.0,156471.0,0.0,,215313504,24864.47,2.923
Brazil,2020-10-27,5353656.0,0.0,156471.0,0.0,,215313504,24864.47,2.923
Brazil,2020-10-28,5353656.0,0.0,156471.0,0.0,,215313504,24864.47,2.923
Brazil,2020-10-29,5353656.0,0.0,156471.0,0.0,,215313504,24864.47,2.923
Brazil,2020-10-30,5353656.0,0.0,156471.0,0.0,,215313504,24864.47,2.923
Brazil,2020-10-31,5353656.0,0.0,156471.0,0.0,,215313504,24864.47,2.923
Brazil,2020-11-01,5516658.0,163002.0,159477.0,3006.0,,215313504,25621.51,2.891
Brazil,2020-11-02,5516658.0,0.0,159477.0,0.0,,215313504,25621.51,2.891
Brazil,2020-11-03,5516658.0,0.0,159477.0,0.0,,215313504,25621.51,2.891
Brazil,2020-11-04,5516658.0,0.0,159477.0,0.0,,215313504,25621.51,2.891
Brazil,2020-11-05,5516658.0,0.0,159477.0,0.0,,215313504,25621.51,2.891
Brazil,2020-11-06,5516658.0,0.0,159477.0,0.0,,215313504,25621.51,2.891
Brazil,2020-11-07,5516658.0,0.0,159477.0,0.0,,215313504,25621.51,2.891
Brazil,2020-11-08,5631181.0,114523.0,162015.0,2538.0,,215313504,26153.4,2.877
Brazil,2020-11-09,5631181.0,0.0,162015.0,0.0,,215313504,26153.4,2.877
Brazil,2020-11-10,5631181.0,0.0,162015.0,0.0,,215313504,26153.4,2.877
Brazil,2020-11-11,5631181.0,0.0,162015.0,0.0,,215313504,26153.4,2.877
Brazil,2020-11-12,5631181.0,0.0,162015.0,0.0,,215313504,26153.4,2.877
Brazil,2020-11-13,5631181.0,0.0,162015.0,0.0,,215313504,26153.4,2.877
Brazil,2020-11-14,5631181.0,0.0,162015.0,0.0,,215313504,26153.4,2.877
Brazil,2020-11-15,5810652.0,179471.0,164737.0,2722.0,,215313504,26986.94,2.835
Brazil,2020-11-16,5810652.0,0.0,164737.0,0.0,,215313504,26986.94,2.835
Brazil,2020-11-17,5810652.0,0.0,164737.0,0.0,,215313504,26986.94,2.835
Brazil,2020-11-18,5810652.0,0.0,164737.0,0.0,,215313504,26986.94,2.835
Brazil,2020-11-19,5810652.0,0.0,164737.0,0.0,,215313504,26986.94,2.835
Brazil,2020-11-20,5810652.0,0.0,164737.0,0.0,,215313504,26986.94,2.835
Brazil,2020-11-21,5810652.0,0.0,164737.0,0.0,,215313504,26986.94,2.835
Brazil,2020-11-22,6020164.0,209512.0,168613.0,3876.0,,215313504,27959.99,2.801
